step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
25,all,7.8489508628845215,1.3810901641845703,3.422900080680847,537.7,135.9,2.127981601283231e-05,1.0,5.183500170707703,762.0,155.5,1.0,-3.013784885406494,2.0794403553009033,0.9674922823905945,0.0,0.017644404858976025,0.009511818007111135,0.1274656504392624,0.12723444402217865,0.12779544293880463,0.04763791710138321
26,all,7.196438789367676,2.0660805702209473,2.731999969482422,445.9,133.4,4.363303017014185e-05,1.0,4.722499966621399,760.5,194.0,1.0,-0.6706286072731018,2.0794403553009033,0.9672149419784546,0.0,0.017556182834681144,0.009492794371096912,0.12746530771255493,0.12722358107566833,0.12780268490314484,0.047847263514995575
27,all,7.631219387054443,1.6386291980743408,3.3261000394821165,498.2,130.2,2.8863417675449875e-05,1.0,6.627000093460083,600.0,167.0,1.0,-1.5729626417160034,2.079440116882324,0.9669316411018372,0.0,0.017468401920507737,0.00947380878235472,0.12746480107307434,0.12721040844917297,0.1278040111064911,0.048060107976198196
28,all,7.462854862213135,1.6060408353805542,3.271900010108948,416.2,131.1,1.6480552029912475e-05,1.0,7.258999943733215,656.5,161.5,1.0,-5.351573467254639,2.079440116882324,0.9666541218757629,0.0,0.0173810599109052,0.00945486116479001,0.12746405601501465,0.12718258798122406,0.12781445682048798,0.048267703503370285
29,all,7.454607963562012,2.2537648677825928,4.042199969291687,478.6,137.4,2.6694380183735136e-05,1.0,8.761000037193298,806.0,181.0,1.0,-5.949976921081543,2.079439878463745,0.9663702845573425,0.0,0.017294154611350674,0.009435951442460429,0.12746304273605347,0.12714937329292297,0.12783224880695343,0.0484791174530983
30,all,8.0814847946167,0.8202833533287048,3.268500018119812,632.9,128.5,3.089681951815413e-05,1.0,5.705000042915344,1193.0,165.0,1.0,-1.8773138523101807,2.079439640045166,0.9660892486572266,0.0,0.017207683838293922,0.009417079539575508,0.12746211886405945,0.12712512910366058,0.12784931063652039,0.04868749529123306
31,all,8.306432723999023,0.9472684264183044,4.29740002155304,601.3,141.6,2.0481463661086216e-05,1.0,7.570500016212463,701.0,182.0,1.0,0.13806572556495667,2.079439401626587,0.9658090472221375,0.0,0.017121645419102452,0.009398245380496356,0.127461239695549,0.12710052728652954,0.1278677135705948,0.048894502222537994
32,all,7.485109806060791,2.146099328994751,4.00789999961853,466.2,139.9,3.629422722720583e-05,1.0,8.129500031471252,770.0,192.0,1.0,-0.3347451686859131,2.079439163208008,0.9655335545539856,0.0,0.01703603719200694,0.009379448889735364,0.1274607628583908,0.1270834505558014,0.12788517773151398,0.049097150564193726
33,all,6.899762153625488,2.3456501960754395,2.805299997329712,417.9,123.2,2.4176289664872655e-05,1.0,5.057000041007996,568.0,178.5,1.0,-0.7868699431419373,2.0794389247894287,0.9652498364448547,0.0,0.016950857006046902,0.009360689991955893,0.12746025621891022,0.12706269323825836,0.12790820002555847,0.04930492863059044
34,all,6.219476699829102,2.3497214317321777,2.332699990272522,319.1,107.5,3.880883654249255e-05,1.0,5.178499937057495,610.0,153.0,1.0,-0.12119315564632416,2.0794386863708496,0.9649587273597717,0.0,0.016866102721016667,0.009341968611971981,0.12745997309684753,0.1270320862531662,0.127927765250206,0.04951730743050575
35,all,7.308010101318359,1.8485957384109497,3.168400001525879,457.5,122.9,3.150725185812544e-05,1.0,6.777500033378601,723.0,145.0,1.0,-1.4731823205947876,2.0794384479522705,0.964661180973053,0.0,0.016781772207411585,0.009323284674748036,0.12745964527130127,0.12699708342552185,0.1279451996088028,0.04973333328962326
36,all,7.296278476715088,1.5934276580810547,2.5393999814987183,397.7,126.4,3.488798266940356e-05,1.0,5.284999966621399,644.5,182.5,1.0,-2.3788962364196777,2.0794382095336914,0.9643673896789551,0.0,0.016697863346374527,0.009304638105398541,0.1274598389863968,0.12697628140449524,0.12796136736869812,0.04994579404592514
37,all,6.409363746643066,2.1141936779022217,2.8407999753952025,302.7,111.4,5.961665366201054e-05,1.0,4.428499937057495,728.0,131.5,1.0,-2.4301016330718994,2.0794382095336914,0.9640708565711975,0.0,0.016614374029642654,0.009286028829187744,0.12746016681194305,0.12696248292922974,0.1279839128255844,0.050159282982349396
38,all,7.920316219329834,0.9049703478813171,3.0957000494003295,557.8,125.0,5.8930621934652094e-05,1.0,4.847499966621399,1006.5,145.0,1.0,-0.07121208310127258,2.079437732696533,0.9637671709060669,0.0,0.01653130215949444,0.009267456771529368,0.12746073305606842,0.12696044147014618,0.12800368666648865,0.0503770150244236
39,all,6.2227301597595215,2.0868794918060303,2.0599999904632567,273.7,109.1,1.5698442470527345e-05,1.0,4.205000042915344,668.0,143.0,1.0,2.107179641723633,2.0794379711151123,0.9634567499160767,0.0,0.01644864564869697,0.009248921857986309,0.12746098637580872,0.12696956098079681,0.12801474332809448,0.05059850960969925
40,all,7.679540157318115,2.0851447582244873,3.946000003814697,569.3,133.0,2.5433679501233074e-05,1.0,7.562000036239624,1208.5,193.5,1.0,-4.841294288635254,2.079437494277954,0.9631426930427551,0.0,0.016366402420453483,0.009230424014270336,0.12746097147464752,0.12697423994541168,0.1280255764722824,0.050821732729673386
41,all,7.595028877258301,1.470818042755127,3.2586999893188477,461.9,124.0,4.467292250957403e-05,1.0,6.7144999504089355,449.5,140.5,1.0,2.036496877670288,2.079437494277954,0.9628224968910217,0.0,0.016284570408351216,0.009211963166241795,0.1274605691432953,0.12696899473667145,0.12803281843662262,0.05104822665452957
42,all,8.038177490234375,0.8679083585739136,3.256100034713745,556.7,138.1,4.1905928300875045e-05,1.0,5.200000047683716,879.0,173.0,1.0,4.672122955322266,2.079437017440796,0.9624996781349182,0.0,0.016203147556309458,0.009193539239909312,0.12745994329452515,0.12696315348148346,0.1280418336391449,0.05127560719847679
43,all,7.948293209075928,0.9670643210411072,3.5662999868392946,519.2,133.1,3.163620382823807e-05,1.0,6.516000032424927,722.0,184.5,1.0,-0.4913977384567261,2.079436779022217,0.9621713757514954,0.0,0.01612213181852791,0.009175152161429494,0.1274593472480774,0.12696214020252228,0.12804770469665527,0.051505815237760544
44,all,7.118441104888916,1.6988452672958374,2.3281999826431274,416.9,110.1,2.819795500911294e-05,1.0,4.985999941825867,654.0,164.5,1.0,-0.6039372086524963,2.0794363021850586,0.9618434906005859,0.0,0.01604152115943527,0.009156801857106635,0.12745822966098785,0.12695562839508057,0.1280449777841568,0.05173462629318237
45,all,7.429440498352051,1.2021710872650146,2.566200017929077,447.3,116.4,4.3709717716369244e-05,1.0,3.781000018119812,684.5,139.5,1.0,-2.3578577041625977,2.0794360637664795,0.9615103006362915,0.0,0.015961313553638095,0.009138488253392422,0.12745694816112518,0.12695322930812836,0.1280304193496704,0.05196623131632805
46,all,7.6546807289123535,1.5199469327926636,3.174999952316284,525.1,114.5,7.164208394801568e-05,1.0,5.495499849319458,623.5,149.0,1.0,2.4376614093780518,2.0794360637664795,0.9611764550209045,0.0,0.015881506985869903,0.009120211276885637,0.1274561733007431,0.1269523799419403,0.12802556157112122,0.05219707638025284
47,all,7.603472709655762,1.5788930654525757,3.6716999292373655,413.6,138.9,3.594753219386011e-05,1.0,5.322999954223633,551.0,175.5,1.0,-1.2945144176483154,2.0794358253479004,0.9608473777770996,0.0,0.015802099450940552,0.009101970854331867,0.1274551898241043,0.12693430483341217,0.12800586223602295,0.05242376774549484
48,all,6.763974666595459,1.5595219135284424,2.173199939727783,302.1,103.4,2.4315920917860836e-05,1.0,4.726499915122986,561.0,145.0,1.0,-9.958453178405762,2.0794355869293213,0.9605120420455933,0.0,0.01572308895368585,0.009083766912623203,0.12745451927185059,0.12691757082939148,0.1279977560043335,0.05265376344323158
49,all,7.075630187988281,1.7951157093048096,2.761699986457825,382.1,115.0,4.221302623706834e-05,1.0,4.570499897003174,751.5,137.0,1.0,-3.429750680923462,2.079435110092163,0.9601780772209167,0.0,0.015644473508917418,0.009065599378797957,0.1274537593126297,0.12690283358097076,0.12801897525787354,0.052881721407175064
50,all,7.6934494972229,1.833901047706604,3.9241999626159667,534.5,129.0,3.170366463330745e-05,1.0,7.955000042915344,1120.0,182.5,1.0,4.658837795257568,2.079434871673584,0.9598448872566223,0.0,0.01556625114137283,0.00904746818004036,0.1274532675743103,0.12689051032066345,0.1280314326286316,0.053108301013708115
